ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	is_valid	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	timestamp
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hebridae	BLAST	family	False	655	658	Blaberidae,Bombycidae	3530	Hebrus sp.	0	2025-01-26 06:08:06
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sciomyzidae	BLAST	family	False	653	656	Sciomyzidae	46904	Coremacera marginata	3	2025-01-26 06:09:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Helicodontidae	BLAST	family	True	654	655	Hygromiidae,Helicodontidae,Camaenidae	46926	Helicodonta obvoluta	0	2025-01-26 06:10:20
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Terebellidae	BLAST	family	True	656	658	Terebellidae	26939	Loimia ramzega	0	2025-01-26 06:11:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Asilidae	BLAST	family	True	656	658	Asilidae	5671	Asilidae	0	2025-01-26 06:12:38
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Histeridae	BLAST	family	True	656	658	Histeridae	50860	Dendrophilus pygmaeus	0	2025-01-26 06:13:42
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hymenoptera	BLAST	order	False	656	658	Coleoptera	50864	Hymenoptera	0	2025-01-26 06:14:48
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sarcophagidae	BLAST	family	True	657	658	Anthomyiidae,Scathophagidae,Sarcophagidae	6324	Sarcophagidae	0	2025-01-26 06:15:59
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	True	657	658	Chrysomelidae	50889	Chrysomela collaris	0	2025-01-26 06:17:04
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Staphylinidae	BLAST	family	True	656	658	Staphylinidae	27287	Philonthus sp.	0	2025-01-26 06:18:07
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	True	657	658	Aphididae	38691	Geoica utricularia	0	2025-01-26 06:19:12
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	True	657	658	Aphididae	38731	Uroleucon achilleae	0	2025-01-26 06:20:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Vertiginidae	BLAST	family	True	653	655	Vertiginidae	27705	Vertigo moulinsiana	0	2025-01-26 06:21:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	657	658	Linyphiidae	6858	Diplostyla concolor	0	2025-01-26 06:22:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Planorbidae	BLAST	family	True	669	670	Planorbidae	38837	Gyraulus parvus	0	2025-01-26 06:23:22
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Murchisonellidae	BLAST	family	False	656	658	Marginellidae,Columbellidae,Annulariidae,Hydrobiidae	38854	Murchisonella	0	2025-01-26 06:24:29
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Oedemeridae	BLAST	family	False	657	658	Tipulidae	47397	Ischnomera cyanea	0	2025-01-26 06:25:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	True	656	658	Dolichopodidae	47409	Dolichopus festivus	0	2025-01-26 06:26:45
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ulidiidae	BLAST	family	True	657	658	Sepsidae,Ulidiidae	47438	Myennis octopunctata	0	2025-01-26 06:27:53
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	False	657	658	Chironomidae	29278	Chrysotimus molliculus	0	2025-01-26 06:29:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	True	656	658	Dolichopodidae	47703	Dolichopus latilimbatus	0	2025-01-26 06:30:14
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	655	658	Linyphiidae	10468	Walckenaeria acuminata	0	2025-01-26 06:31:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	552	676		48022	Melanothamnus harveyi	0	2025-01-26 06:31:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	False	657	659	Ichneumonidae	51436	Sphecophaga vesparum	4	2025-01-26 06:33:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	False	621	623		41217	Ophion obscuratus	0	2025-01-26 06:34:07
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Braconidae	BLAST	family	True	655	658	Braconidae	30077	Peristenus sp.	0	2025-01-26 06:35:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Plocamiaceae	BLAST	family	False	613	652		30093	Plocamium cartilagineum	0	2025-01-26 06:36:06
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Champiaceae	BLAST	family	False	613	652		30094	Gastroclonium ovatum	0	2025-01-26 06:36:52
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	649	652		30112	Osmundea osmunda	0	2025-01-26 06:37:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Phyllophoraceae	BLAST	family	False	613	652		48169	Phyllophora pseudoceranoides	0	2025-01-26 06:38:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	643	649		48170	Codium fragile	0	2025-01-26 06:39:14
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	617	652		30145	Agardhiella subulata	0	2025-01-26 06:39:59
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	645	651		30149	Phymatolithon lenormandii	0	2025-01-26 06:40:45
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	648	652		30198	Cladophora albida	0	2025-01-26 06:41:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	647	652		30200	Osmundea osmunda	0	2025-01-26 06:42:18
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Delesseriaceae	BLAST	family	False	647	652		30203	Cryptopleura ramosa	0	2025-01-26 06:43:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gigartinaceae	BLAST	family	False	641	650		30211	Chondracanthus acicularis	0	2025-01-26 06:43:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palaemonidae	BLAST	family	False	613	652	Solenoceridae	30225	Palaemon elegans	0	2025-01-26 06:44:43
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	611	652		30238	Agardhiella subulata	0	2025-01-26 06:45:29
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cystocloniaceae	BLAST	family	False	644	652		48296	Cystoclonium purpureum	6	2025-01-26 06:46:15
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	False	640	652		30245	Euglesa henslowana	4	2025-01-26 06:47:10
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Derbesiaceae	BLAST	family	False	621	652		30414	Derbesia marina	0	2025-01-26 06:47:57
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halichondriidae	BLAST	family	False	671	673		48370	Halichondria panicea	0	2025-01-26 06:48:49
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Derbesiaceae	BLAST	family	False	671	673		30437	Derbesia marina	0	2025-01-26 06:49:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cystocloniaceae	BLAST	family	False	648	652		48399	Cystoclonium purpureum	9	2025-01-26 06:50:22
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Derbesiaceae	BLAST	family	False	659	664		30490	Derbesia marina	0	2025-01-26 06:51:08
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	646	652		30500	Osmundea pinnatifida	5	2025-01-26 06:51:54
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tellinidae	BLAST	family	False	649	652		51703	Macoma balthica	13	2025-01-26 06:52:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	False	649	652		30505	Catenella caespitosa	13	2025-01-26 06:53:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Derbesiaceae	BLAST	family	False	654	685		30628	Derbesia marina	0	2025-01-26 06:54:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	643	652		48461	Codium fragile	10	2025-01-26 06:55:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Delesseriaceae	BLAST	family	False	643	652		23036	Cryptopleura ramosa	9	2025-01-26 06:55:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	False	644	652		30655	Antithamnionella spirographidis	13	2025-01-26 06:56:41
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palaemonidae	BLAST	family	False	610	649		30657	Palaemon elegans	0	2025-01-26 06:57:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Staphylinidae	BLAST	family	False	626	628	Dermestidae,Dolichopodidae,Hesperiidae	51804	Micropeplus fulvus	0	2025-01-26 06:58:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	True	657	658	Gnaphosidae	42595	Micaria sp.	0	2025-01-26 06:59:34
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Araneidae	BLAST	family	False	603	652		42682	Araniella opisthographa	9	2025-01-26 07:00:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Callithamniaceae	BLAST	family	False	672	676		48607	Callithamnion tetragonum	0	2025-01-26 07:01:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	657	661		31306	Rhizoclonium riparium	0	2025-01-26 07:01:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	True	663	664	Ceramiaceae	48641	Ceramium diaphanum	0	2025-01-26 07:02:44
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	654	658	Linyphiidae	15677	Gnathonarium dentatum	0	2025-01-26 07:03:35
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	655	658	Linyphiidae	43205	Oedothorax apicatus	0	2025-01-26 07:04:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	False	656	658	Figitidae	31411	Myzus varians	0	2025-01-26 07:05:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Varunidae	BLAST	family	False	673	676	Palinuridae,Paguridae,Munnopsidae	31501	Hemigrapsus sanguineus	0	2025-01-26 07:06:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Champiaceae	BLAST	family	False	646	652		31530	Gastroclonium ovatum	4	2025-01-26 07:07:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	False	644	652		48766	Ceramium virgatum	4	2025-01-26 07:07:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	True	654	655	Dysderidae,Lycosidae,Digamasellidae	16029	Arctosa leopardus	0	2025-01-26 07:08:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ulvaceae	BLAST	family	False	620	649		31629	Ulva australis	0	2025-01-26 07:09:42
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tetragnathidae	BLAST	family	True	656	658	Tetragnathidae	16437	Metellina mengei	0	2025-01-26 07:10:34
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	False	657	658	Salticidae,Lamponidae,Macronyssidae,Sperchontidae,Eupodidae,Oribatulidae,Phalangiidae	16499	Erigone atra	0	2025-01-26 07:11:31
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	False	656	658	Rhodymeniaceae	31731	Antithamnion densum	0	2025-01-26 07:12:17
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Nitidulidae	BLAST	family	True	655	657	Nitidulidae	31939	Epuraea sp.	0	2025-01-26 07:13:20
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Derbesiaceae	BLAST	family	False	615	649		31960	Derbesia marina	3	2025-01-26 07:14:07
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ulvaceae	BLAST	family	False	628	652		32206	Blidingia marginata	0	2025-01-26 07:14:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Varunidae	BLAST	family	False	669	673		32207	Hemigrapsus sanguineus	0	2025-01-26 07:15:45
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	681	685		49155	Vertebrata fucoides	0	2025-01-26 07:16:31
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	False	665	668		49157	Caulacanthus okamurae	3	2025-01-26 07:17:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	False	656	661		49158	Antithamnion hubbsii	0	2025-01-26 07:18:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	673	676		32228	Rhizoclonium riparium	0	2025-01-26 07:18:47
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	False	670	673		32230	Catenella caespitosa	0	2025-01-26 07:19:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	False	610	649		49167	Ceramium virgatum	0	2025-01-26 07:20:18
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	610	649		49171	Vertebrata fucoides	0	2025-01-26 07:21:04
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Apidae	BLAST	family	False	662	664	Cicadellidae	32251	Anthophora plumipes	0	2025-01-26 07:22:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	611	649		32260	Cladophora albida	0	2025-01-26 07:22:58
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Idoteidae	BLAST	family	True	656	658	Idoteidae	32269	Idotea chelipes	0	2025-01-26 07:23:49
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	661	664		49198	Vertebrata fucoides	0	2025-01-26 07:24:35
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Mactridae	BLAST	family	False	617	652		52456	Spisula solida	0	2025-01-26 07:25:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Succineidae	BLAST	family	True	654	655	Succineidae	49596	Oxyloma elegans	0	2025-01-26 07:26:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Truncatellinidae	BLAST	family	True	654	655	Truncatellinidae	32410	Columella edentula	0	2025-01-26 07:27:38
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Prasiolaceae	BLAST	family	False	663	664	Chlorellaceae	32416	Prasiola stipitata	0	2025-01-26 07:28:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	True	663	664	Ceramiaceae,Dasyaceae	32451	Antithamnion densum	0	2025-01-26 07:29:13
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Araneidae	BLAST	family	True	657	658	Araneidae	18591	Argiope argentata	0	2025-01-26 07:30:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halichondriidae	BLAST	family	False	662	663	Chalinidae,Raspailiidae	49655	Halichondria panicea	0	2025-01-26 07:30:56
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tipulidae	BLAST	family	True	657	658	Tipulidae	49669	Tipula vittata	0	2025-01-26 07:31:59
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tipulidae	BLAST	family	False	657	658		49692	Nephrotoma appendiculata	0	2025-01-26 07:33:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tipulidae	BLAST	family	True	657	658	Tipulidae	49693	Nephrotoma quadrifaria	0	2025-01-26 07:34:06
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	662	664	Rhodomelaceae	32700	Phymatolithon lenormandii	0	2025-01-26 07:34:53
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tateidae	BLAST	family	False	657	659	Tateidae	32701	Potamopyrgus antipodarum	3	2025-01-26 07:35:49
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	True	656	658	Gnaphosidae	20067	Trachyzelotes pedestris	0	2025-01-26 07:36:41
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	True	656	658	Sphaeriidae	32713	Euglesa henslowana	0	2025-01-26 07:37:41
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	True	656	658	Sphaeriidae	32715	Euglesa personata	0	2025-01-26 07:38:42
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	True	656	658	Sphaeriidae	32724	Euglesa milium	0	2025-01-26 07:39:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	618	652		32746	Osmundea pinnatifida	0	2025-01-26 07:40:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Prasiolaceae	BLAST	family	False	648	652		32761	Prasiola stipitata	11	2025-01-26 07:41:15
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	654	658	Linyphiidae	45030	Entelecara congenera	0	2025-01-26 07:42:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	True	661	664	Cicadidae,Chrysomelidae	52650	Mantura chrysanthemi	0	2025-01-26 07:43:14
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	True	656	658	Ichneumonidae	45357	Cryptus armator	0	2025-01-26 07:44:22
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halichondriidae	BLAST	family	False	614	652		49795	Halichondria panicea	0	2025-01-26 07:45:13
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palaemonidae	BLAST	family	False	646	652		32934	Palaemon elegans	6	2025-01-26 07:46:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	False	656	658	Ixodidae,Halolaelapidae	506	Arctosa leopardus	0	2025-01-26 07:46:57
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Araneidae	BLAST	family	True	657	658	Araneidae	1073	Agalenatea redii	0	2025-01-26 07:47:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Katiannidae	BLAST	family	False	660	664	Entomobryidae	3980	Sminthurinus elegans	0	2025-01-26 07:48:44
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	656	658	Linyphiidae	5349	Tapinocyba praecox	0	2025-01-26 07:49:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Araneidae	BLAST	family	True	657	658	Araneidae	6120	Nuctenea umbratica	0	2025-01-26 07:50:28
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	False	661	664	Diplocentridae,Theraphosidae,Ctenizidae,Idiopidae,Filistatidae	13799	Trachyzelotes pedestris	0	2025-01-26 07:51:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	661	664	Ctenizidae,Linyphiidae	13807	Gnathonarium dentatum	0	2025-01-26 07:52:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	655	658	Linyphiidae	15653	Styloctetor romanus	0	2025-01-26 07:53:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	False	657	658	Salticidae,Lamponidae,Macronyssidae,Sperchontidae,Eupodidae,Phalangiidae	16510	Arctosa leopardus	0	2025-01-26 07:54:06
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	False	644	652		16993	Erigone dentipalpis	0	2025-01-26 07:54:59
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hydrophilidae	BLAST	family	False	656	657	Tettigoniidae,Notonemouridae,Ninidae,Psychodidae,Ulidiidae,Vespidae,Hydropsychidae	603	Hydrophilidae	1	2025-01-26 07:56:08
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	True	656	658	Aphididae	38713	Periphyllus obscurus	0	2025-01-26 07:57:12
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	False	657	658	Braconidae	41348	Metopeurum fuscoviride	0	2025-01-26 07:58:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	False	672	673	Aphididae	38739	Macrosiphum cholodkovskyi	15	2025-01-26 07:59:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	False	647	652		40906	Dysaphis radicola	7	2025-01-26 08:00:34
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Valloniidae	BLAST	family	False	654	655	Ellobiidae	25553	Vallonia pulchella	0	2025-01-26 08:01:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Pipunculidae	BLAST	family	False	657	658	Dolichopodidae	25638	Tomosvaryella sylvatica	0	2025-01-26 08:02:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	True	656	658	Aphididae	27170	Lipaphis pseudobrassicae	0	2025-01-26 08:03:43
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	False	662	664	Gracilariaceae	27755	Antithamnionella spirographidis	0	2025-01-26 08:04:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	649	652		30115	Osmundea pinnatifida	0	2025-01-26 08:05:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Pterocladiaceae	BLAST	family	False	649	652		30512	Pterocladiella capillacea	13	2025-01-26 08:06:02
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	618	652		31986	Codium tomentosum	0	2025-01-26 08:06:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gigartinaceae	BLAST	family	False	662	664	Hapalidiaceae,Dasyaceae,Plocamiaceae	32324	Chondracanthus acicularis	0	2025-01-26 08:07:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sertulariidae	BLAST	family	False	657	661	Zancleidae,Cladocorynidae,Halopterididae,Clytiidae,Halammohydridae	32329	Dynamena pumila	0	2025-01-26 08:08:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	True	663	664	Ceramiaceae,Dasyaceae,Spyridiaceae,Kallymeniaceae,Champiaceae	32361	Ceramium gaditanum	0	2025-01-26 08:09:20
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Valloniidae	BLAST	family	True	653	655	Valloniidae	32404	Vallonia excentrica	0	2025-01-26 08:10:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	True	656	658	Sphaeriidae	32717	Euglesa compressa	0	2025-01-26 08:11:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	True	656	658	Sphaeriidae	32721	Euglesa casertana	0	2025-01-26 08:12:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	598	652		32923	Codium tomentosum	0	2025-01-26 08:13:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	True	657	658	Dolichopodidae	46618	Gymnopternus cupreus	0	2025-01-26 08:14:20
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Coccinellidae	BLAST	family	True	657	658	Coccinellidae,Latridiidae	1443	Coccinellidae	0	2025-01-26 08:15:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Geometridae	BLAST	family	True	657	658	Geometridae	36396	Horisme radicaria	0	2025-01-26 08:16:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	True	657	658	Chrysomelidae	46729	Gastrophysa viridula	0	2025-01-26 08:17:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Terebellidae	BLAST	family	True	656	658	Terebellidae	26939	Loimia ramzega	0	2025-01-26 08:18:38
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Asilidae	BLAST	family	True	656	658	Asilidae	5671	Asilidae	0	2025-01-26 08:19:51
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Histeridae	BLAST	family	True	656	658	Histeridae	50860	Dendrophilus pygmaeus	0	2025-01-26 08:20:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hymenoptera	BLAST	order	False	656	658	Coleoptera	50864	Hymenoptera	0	2025-01-26 08:22:00
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sarcophagidae	BLAST	family	True	657	658	Anthomyiidae,Scathophagidae,Sarcophagidae	6324	Sarcophagidae	0	2025-01-26 08:23:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	657	658	Linyphiidae	6858	Diplostyla concolor	0	2025-01-26 08:24:04
